Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
210,6.761148336806212e-05,8.273050836625117e-06,5.9338432531437e-05,7.588453420468723e-05,5.1396303728276884e-05,8.382666300784735e-05,4.4860593567343044e-05,9.03623731687812e-05,1101.2072162683824,1100.7478970906604,1097.0469078041315,8.273050836625117e-06,1097.0468995310807,1097.0469160771822,1097.046891588952,1097.046924019311,1097.0468850532416,1097.0469305550214,1101.2072162683824,1100.7478970906604,0.4401266079030654,1.0762066870758146e-14
211,6.840473022573322e-05,8.31767497946132e-06,6.008705524627191e-05,7.672240520519454e-05,5.210208726598904e-05,8.470737318547741e-05,4.5531124032214595e-05,9.127833641925186e-05,1100.318266597673,1100.6499754960157,1097.7295318976778,8.31767497946132e-06,1097.729523580003,1097.7295402153527,1097.7295155950349,1097.7295482003208,1097.7295090240716,1097.729554771284,1100.318266597673,1100.6499754960157,0.4423597832306725,7.621531922431685e-15
212,6.924598736068042e-05,8.371510334122983e-06,6.0874477026557436e-05,7.76174976948034e-05,5.283782710579937e-05,8.565414761556146e-05,4.622433394184221e-05,9.226764077951863e-05,1099.4782987729295,1100.4687619504664,1097.0793850039067,8.371510334122983e-06,1097.0793766323964,1097.079393375417,1097.0793685957465,1097.079401412067,1097.0793619822534,1097.07940802556,1099.4782987729295,1100.4687619504664,0.44441577064695337,5.534824475954982e-15
213,7.005555087199931e-05,8.422717511160607e-06,6.16328333608387e-05,7.847826838315991e-05,5.3547024550124514e-05,8.65640771938741e-05,4.689307771630764e-05,9.321802402769097e-05,1098.621481484078,1100.1856151311708,1094.9792017509633,8.422717511160607e-06,1094.9791933282459,1094.9792101736807,1094.9791852424369,1094.9792182594897,1094.9791785884902,1094.9792249134364,1098.621481484078,1100.1856151311708,0.44638846151294204,4.0635936105090854e-15
214,7.081222782921217e-05,8.467624985078315e-06,6.234460284413386e-05,7.927985281429048e-05,5.421568285845868e-05,8.740877279996568e-05,4.7526259120246803e-05,9.409819653817754e-05,1097.4566754803084,1099.6886093205376,1094.4236064702695,8.467624985078315e-06,1094.4235980026444,1094.4236149378946,1094.4235898737245,1094.4236230668146,1094.423583184301,1094.4236297562381,1097.4566754803084,1099.6886093205376,0.4483299098405507,2.992205912172353e-15
215,7.14160249234813e-05,8.490378542121753e-06,6.292564638135954e-05,7.990640346560305e-05,5.477488298092266e-05,8.805716686603993e-05,4.806748393264648e-05,9.476456591431612e-05,1096.5635914906306,1099.2836483511396,1092.8646073805187,8.490378542121753e-06,1092.86459889014,1092.8646158708973,1092.8645907393768,1092.8646240216606,1092.8645840319778,1092.8646307290596,1096.5635914906306,1099.2836483511396,0.450412481185485,2.150142357701048e-15
216,7.204676747197934e-05,8.518136341388426e-06,6.352863113059091e-05,8.056490381336777e-05,5.535122024285803e-05,8.874231470110065e-05,4.862189253316117e-05,9.547164241079751e-05,1095.6872067179113,1098.734239727712,1092.5102958097948,8.518136341388426e-06,1092.5102872916584,1092.5103043279312,1092.5102791142476,1092.510312505342,1092.51027238492,1092.5103192346696,1095.6872067179113,1098.734239727712,0.4523997999900559,1.565276587401752e-15
217,7.289567305226504e-05,8.575907326880117e-06,6.431976572538492e-05,8.147158037914517e-05,5.608689469158001e-05,8.970445141295008e-05,4.931192790334472e-05,9.647941820118536e-05,1094.931104718855,1097.9905256713503,1092.1312656169155,8.575907326880117e-06,1092.1312570410082,1092.1312741928227,1092.1312488081371,1092.1312824256938,1092.1312420331703,1092.1312892006606,1094.931104718855,1097.9905256713503,0.45418421105910206,1.1749656464266408e-15
218,7.381189751190073e-05,8.62828817324115e-06,6.518360933865957e-05,8.244018568514188e-05,5.690045269234807e-05,9.072334233145338e-05,5.008410503548756e-05,9.753968998831388e-05,1093.9980603387282,1097.2021148858528,1089.7705671199492,8.62828817324115e-06,1089.770558491661,1089.7705757482374,1089.7705502085043,1089.770584031394,1089.7705433921567,1089.7705908477417,1093.9980603387282,1097.2021148858528,0.45649464755161334,8.084504432030877e-16
219,7.467968580033558e-05,8.67678318445718e-06,6.60029026158784e-05,8.335646898479277e-05,5.7673190758799505e-05,9.168618084187166e-05,5.0818532043078336e-05,9.854083955759283e-05,1092.7799240247352,1096.2022093684534,1087.6188749174248,8.67678318445718e-06,1087.6188662406416,1087.618883594208,1087.6188579109298,1087.6188919239198,1087.618851056271,1087.6188987785786,1092.7799240247352,1096.2022093684534,0.4586954995735798,5.647246091414601e-16
220,7.549389563161964e-05,8.719308517770295e-06,6.677458711384934e-05,8.421320414938994e-05,5.8404050936789866e-05,9.258374032644941e-05,5.151579720775133e-05,9.947199405548795e-05,1091.5532028858122,1095.0790236900234,1085.5776124485483,8.719308517770295e-06,1085.5776037292399,1085.5776211678567,1085.5775953587035,1085.577629538393,1085.5775884704499,1085.5776364266467,1091.5532028858122,1095.0790236900234,0.4608545291874805,3.961746339649351e-16
221,7.627704493360873e-05,8.765220460593166e-06,6.751182447301556e-05,8.50422653942019e-05,5.909721283084612e-05,9.345687703637134e-05,5.2172688666977524e-05,0.00010038140120023994,1090.0788705488587,1093.818221741944,1084.2756933233181,8.765220460593166e-06,1084.2756845580977,1084.2757020885385,1084.275676143486,1084.2757105031503,1084.2756692189619,1084.2757174276744,1090.0788705488587,1093.818221741944,0.4626959551954486,2.922277308608961e-16
