Day,Slope SD,Slope std dev SD,Slope 68% IC SD LOW,Slope 68% IC SD HIGH,Slope 95% IC SD LOW,Slope 95% IC SD HIGH,Slope 99.7% IC SD LOW,Slope 99.7% IC SD HIGH,S-Moving avrg 7 days SD,S-Moving avrg 14 days SD,Intercept SD,Intercept std dev SD,Intercept 68% IC SD LOW,Intercept 68% IC SD HIGH,Intercept 95% IC SD LOW,Intercept 95% IC SD HIGH,Intercept 99.7% IC SD LOW,Intercept 99.7% IC SD HIGH,S-Moving avrg 7 days SD,S-Moving avrg 14 days SD,R-value,P-value
327,-3.979165542246501e-05,4.150866527873357e-06,-4.394252195033837e-05,-3.564078889459165e-05,-4.792735381709679e-05,-3.165595702783323e-05,-5.120653837411674e-05,-2.837677247081328e-05,-0.1363649109355484,-1.21157847864204,-5.457844344678888,4.150866527873357e-06,-5.457848495545416,-5.45784019381236,-5.457852480377283,-5.457836208980493,-5.4578557595618395,-5.457832929795936,-0.1363649109355484,-1.21157847864204,-0.16970583365586103,1.806084464174809e-21
328,-3.447027597331733e-05,8.717331100210203e-06,-4.3187607073527534e-05,-2.575294487310713e-05,-5.155624492972933e-05,-1.7384307016905336e-05,-5.8442936498895393e-05,-1.0497615447739275e-05,-2.516287352227626,-1.7430122185314818,8.720163188706287,8.717331100210203e-06,8.720154471375187,8.720171906037388,8.720146102737331,8.720180274675243,8.720139216045762,8.720187161366812,-2.516287352227626,-1.7430122185314818,-0.07085289133065929,7.850098125800111e-05
329,0.00016208645940580358,1.0411285446934252e-05,0.00015167517395886932,0.00017249774485273784,0.00014168033992981245,0.0001824925788817947,0.0001334554244267344,0.00019071749438487277,-0.13477294547131743,-0.06302212733602029,-10.663830235617214,1.0411285446934252e-05,-10.66384064690266,-10.663819824331767,-10.66385064173669,-10.663809829497737,-10.663858866652193,-10.663801604582234,-0.13477294547131743,-0.06302212733602029,0.26932699371389784,1.122770895568167e-52
330,0.0002338394160693453,1.237959073438125e-05,0.00022145982533496405,0.0002462190068037265,0.00020957541822995806,0.00025810341390873257,0.00019979554154979688,0.0002678832905888937,-3.2431461381603177,-2.0462872492976563,-19.961476982433286,1.237959073438125e-05,-19.96148936202402,-19.96146460284255,-19.961501246431126,-19.961452718435446,-19.961511026307807,-19.961442938558765,-3.2431461381603177,-2.0462872492976563,0.3213196112666217,2.066534681096873e-75
331,-0.00019648398481295277,9.694351043706325e-06,-0.00020617833585665908,-0.00018678963376924645,-0.00021548491285861717,-0.00017748305676728836,-0.00022314345018314516,-0.00016982451944276038,-4.115996650024989,-3.12209169377549,19.161561683402553,9.694351043706325e-06,19.16155198905151,19.161571377753596,19.161542682474508,19.1615806843306,19.161535023937184,19.161588342867923,-4.115996650024989,-3.12209169377549,-0.34211177846792296,7.183628615965679e-86
332,5.6687066126685055e-05,4.371406722323528e-06,5.231565940436153e-05,6.105847284900859e-05,4.811910895093094e-05,6.525502330243917e-05,4.466569764029535e-05,6.870843461307476e-05,-0.770354817712463,-1.5890022360450604,-2.923050782136755,4.371406722323528e-06,-2.9230551535434772,-2.9230464107300325,-2.9230593500939306,-2.923042214179579,-2.9230628035052413,-2.9230387607682684,-0.770354817712463,-1.5890022360450604,0.22687021890444994,1.7319673114732363e-37
333,-0.0001477046183485688,4.452517320210106e-06,-0.0001521571356687789,-0.00014325210102835868,-0.0001564315522961806,-0.00013897768440095698,-0.00015994904097914659,-0.000135460195717991,-1.8540795787928837,-1.2947509947794715,2.5334829655539135,4.452517320210106e-06,2.5334785130365933,2.5334874180712337,2.533474238619966,2.533491692487861,2.533470721131283,2.533495209976544,-1.8540795787928837,-1.2947509947794715,-0.5119073734925444,9.020180687104863e-207
334,-5.8384526724805376e-05,5.062662753324557e-06,-6.344718947812993e-05,-5.332186397148082e-05,-6.83073457213215e-05,-4.8461707728289245e-05,-7.23068492964479e-05,-4.446220415316284e-05,-0.5221916937540838,-0.7237833825243599,-0.08907364536607876,5.062662753324557e-06,-0.08907870802883208,-0.08906858270332543,-0.08908356818507528,-0.08906372254708224,-0.0890875676886504,-0.08905972304350712,-0.5221916937540838,-0.7237833825243599,-0.20285390867263814,3.704917192482042e-30
335,5.251612086265489e-05,5.104052210592506e-06,4.741206865206238e-05,5.76201730732474e-05,4.2512178529893575e-05,6.25200631954162e-05,3.8479977283525497e-05,6.655226444178428e-05,-1.990397832766145,-1.4092267631735642,-2.424418396691152,5.104052210592506e-06,-2.4244235007433628,-2.4244132926389415,-2.424428400633485,-2.4244083927488194,-2.424432432834731,-2.424404360547573,-1.990397832766145,-1.4092267631735642,0.18174924559230407,1.9423080889311398e-24
336,-2.7930100303250093e-05,4.4786246769501905e-06,-3.240872498020028e-05,-2.3451475626299904e-05,-3.670820467007246e-05,-1.915199593642772e-05,-4.0246318164863115e-05,-1.561388244163707e-05,-0.6171625262784676,-1.16734177431661,5.515369330120006,4.4786246769501905e-06,5.515364851495328,5.515373808744683,5.515360552015639,5.515378108224373,5.515357013902144,5.515381646337867,-0.6171625262784676,-1.16734177431661,-0.11132914130693634,5.087654830817541e-10
337,0.00016095807388364597,7.87785421965989e-06,0.00015308021966398608,0.00016883592810330587,0.00014551747961311258,0.00017639866815417936,0.00013929397477958127,0.00018262217298771068,3.628978525813748,-1.3574217428086697,-10.208964589451194,7.87785421965989e-06,-10.208972467305413,-10.208956711596974,-10.208980030045463,-10.208949148856924,-10.208986253550298,-10.208942925352089,3.628978525813748,-1.3574217428086697,0.3445500325448506,3.7674416470911733e-87
338,-0.00011394222672370054,1.146662414025102e-05,-0.00012540885086395156,-0.00010247560258344951,-0.00013641681003859253,-9.146764340880854e-05,-0.00014547544310939084,-8.240901033801024e-05,-1.2661091863285432,-1.0100825642091265,7.845954356630489,1.146662414025102e-05,7.845942890006349,7.8459658232546285,7.845931882047173,7.845976831213804,7.845922823414103,7.845985889846874,-1.2661091863285432,-1.0100825642091265,-0.1757225396566632,6.313994149493072e-23
339,-0.0004883360733145978,1.1467305526270316e-05,-0.0004998033788408681,-0.00047686876778832747,-0.0005108119921460876,-0.00046586015448310796,-0.0005198711635118412,-0.00045680098311735444,0.5287250034659973,-0.33637151289350375,23.831949497949424,1.1467305526270316e-05,23.831938030643897,23.83196096525495,23.83192702203059,23.831971973868256,23.831917962859226,23.83198103303962,0.5287250034659973,-0.33637151289350375,-0.6075844386846704,2.231060481666e-312
340,0.0009169135904003309,2.4477238080177192e-05,0.0008924363523201538,0.0009413908284805081,0.0008689382037631836,0.0009648889770374783,0.0008496011856798436,0.0009842259951208182,4.078469425531916,1.2215247727683154,-66.53827823294827,2.4477238080177192e-05,-66.53830271018636,-66.53825375571019,-66.53832620833491,-66.53823025756164,-66.538345545353,-66.53821092054355,4.078469425531916,1.2215247727683154,0.5582794867200523,1.172913838063002e-253
341,-0.0005854060693969584,1.5104117377944085e-05,-0.0006005101867749025,-0.0005703019520190142,-0.0006150101394577287,-0.000555801999336188,-0.0006269423921863046,-0.0005438697466076121,-6.996398005731784,-3.4769701417139443,35.40909217369673,1.5104117377944085e-05,35.40907706957935,35.40910727781411,35.40906256962667,35.409121777766785,35.40905063737394,35.40913371001952,-6.996398005731784,-3.4769701417139443,-0.5713825455031225,2.692515105723562e-268
342,0.00015329211590418132,9.784496165981486e-06,0.00014350761973819983,0.00016307661207016282,0.0001341145034188576,0.00017246972838950503,0.00012638475144773222,0.00018019948036063042,-0.6908129106671375,-1.423975604406988,-4.886567331378313,9.784496165981486e-06,-4.886577115874479,-4.8865575468821465,-4.886586508990798,-4.886548153765827,-4.886594238742769,-4.886540424013856,-0.6908129106671375,-1.423975604406988,0.27090624081931186,2.6820109448588327e-53
343,-5.5619937618603205e-05,8.624539865187743e-06,-6.424447748379095e-05,-4.699539775341546e-05,-7.252403575437118e-05,-3.871583948283523e-05,-7.93374222478695e-05,-3.190245298933691e-05,-2.4244690209168565,-0.9795707656193797,15.596855550832792,8.624539865187743e-06,15.596846926292928,15.596864175372657,15.596838646734657,15.596872454930928,15.596831833348164,15.596879268317421,-2.4244690209168565,-0.9795707656193797,-0.11507710832787502,1.3011842981198745e-10
344,-6.456305109901525e-05,7.797313540218362e-06,-7.236036463923361e-05,-5.676573755879689e-05,-7.984578563784324e-05,-4.928031656018726e-05,-8.600566333461575e-05,-4.312043886341475e-05,1.8765010024638074,1.7556855830933953,12.491045022187404,7.797313540218362e-06,12.491037224873864,12.491052819500943,12.491029739452864,12.491060304921943,12.491023579575169,12.491066464799639,1.8765010024638074,1.7556855830933953,-0.14712163542446574,1.8069065273983062e-16
345,0.00046752779550408727,1.4105164651753721e-05,0.00045342263085233357,0.00048163296015584097,0.00043988167278665,0.0004951739182215245,0.00042873859271176456,0.00050631699829641,2.650682780056627,1.2425689168460765,-20.203079863029735,1.4105164651753721e-05,-20.203093968194388,-20.203065757865083,-20.203107509152453,-20.203052216907018,-20.20311865223253,-20.20304107382694,2.650682780056627,1.2425689168460765,0.5115949740615072,1.765995978045885e-206
346,-0.00023741953884502548,1.4491506356268261e-05,-0.0002519110452012937,-0.0002229280324887572,-0.0002658228913033113,-0.0002090161863867397,-0.0002772711813247632,-0.00019756789636528777,-4.688488780106566,-0.08666408937646089,-18.05165026901776,1.4491506356268261e-05,-18.051664760524115,-18.051635777511404,-18.05167867237022,-18.0516218656653,-18.05169012066024,-18.05161041737528,-4.688488780106566,-0.08666408937646089,-0.28232844847621863,6.393488125216661e-58
347,0.00013162831270955048,1.2320594162556753e-05,0.00011930771854699373,0.00014394890687210725,0.00010747994815093925,0.0001557766772681617,9.774667876251941e-05,0.00016550994665658156,3.392615880548519,-1.6701358766512049,16.3986777940441,1.2320594162556753e-05,16.398665473449938,16.398690114638264,16.39865364567954,16.39870194240866,16.398643912410154,16.398711675678047,3.392615880548519,-1.6701358766512049,0.18847462283466607,3.449852203947487e-26
348,-0.00018853657525640628,1.238062762329726e-05,-0.00020091720287970354,-0.00017615594763310902,-0.00021280260539806892,-0.00016427054511474365,-0.00022258330122047374,-0.00015448984929233883,0.2242134839397482,-0.4018473043888834,-1.8235005198510237,1.238062762329726e-05,-1.823512900478647,-1.8234881392234004,-1.8235247858811654,-1.823476253820882,-1.8235345665769878,-1.8234664731250596,0.2242134839397482,-0.4018473043888834,-0.26385903864981447,1.483050161306059e-50
349,-9.645683333654568e-05,1.2307502221438543e-05,-0.00010876433555798422,-8.414933111510714e-05,-0.00012057953769056522,-7.233412898252615e-05,-0.00013030246444550167,-6.26112022275897e-05,0.7347246191942963,-0.35562285232425783,3.167512519763574,1.2307502221438543e-05,3.1675002122613525,3.167524827265795,3.16748839705922,3.167536642467928,3.167478674132465,3.1675463653946827,0.7347246191942963,-0.35562285232425783,-0.13940890552103447,6.280215451173185e-15
350,2.7663006385108167e-05,8.22287255974808e-06,1.9440133825360085e-05,3.588587894485625e-05,1.154617616800193e-05,4.37798366022144e-05,5.050106845800949e-06,5.027590592441539e-05,-1.3368325526505735,-0.536227222351676,12.54049480601817,8.22287255974808e-06,12.540486583145611,12.540503028890729,12.540478689187953,12.540510922848387,12.540472193118632,12.540517418917709,-1.3368325526505735,-0.536227222351676,0.060321683478803824,0.0007771225358364578
351,7.994378941726702e-05,6.341202766664296e-06,7.360258665060272e-05,8.628499218393132e-05,6.7515031994605e-05,9.237254683992904e-05,6.250548180894021e-05,9.738209702559383e-05,-1.328590922012113,1.213731192684429,1.9144843204661726,6.341202766664296e-06,1.914477979263406,1.9144906616689392,1.91447189170875,1.9144967492235951,1.9144668821585642,1.914501758773781,-1.328590922012113,1.213731192684429,0.22087253744848478,1.420763526208358e-35
352,0.0002681062316608695,7.686733982065024e-06,0.0002604194976788045,0.00027579296564293456,0.0002530402330560221,0.00028317223026571697,0.00024696771321019073,0.0002892447501115483,2.3576697752372056,0.7574642668256352,-21.832091141350546,7.686733982065024e-06,-21.83209882808453,-21.832083454616562,-21.83210620734915,-21.832076075351942,-21.832112279868998,-21.832070002832094,2.3576697752372056,0.7574642668256352,0.5309418507706194,3.89169751860749e-225
353,-1.0983499929090914e-05,4.856542463061773e-06,-1.5840042392152686e-05,-6.126957466029141e-06,-2.0502323156691986e-05,-1.4646767014898398e-06,-2.433899170251079e-05,2.3719918443289613e-06,1.727596296515074,-2.7551542438897467,6.505735443686428,4.856542463061773e-06,6.505730587143964,6.505740300228891,6.5057259248632,6.505744962509655,6.505722088194654,6.5057487991782015,1.727596296515074,-2.7551542438897467,-0.04059239493364741,0.023791867251671945
354,-6.002080739858752e-05,4.23796039382153e-06,-6.425876779240904e-05,-5.578284700476599e-05,-6.832720977047772e-05,-5.171440502669732e-05,-7.167519848159673e-05,-4.8366416315578315e-05,0.07877257145546235,2.863616038928307,-5.443662367759532,4.23796039382153e-06,-5.443666605719926,-5.443658129799138,-5.443670674161904,-5.44365406135716,-5.443674022150615,-5.443650713368449,0.07877257145546235,2.863616038928307,-0.24655597968440177,3.6154626145708846e-44
355,-0.00017519838171029553,5.231336439827346e-06,-0.00018042971815012288,-0.00016996704527046818,-0.00018545180113235712,-0.00016494496228823394,-0.00018958455691982075,-0.00016081220650077032,-0.524587736529289,-0.27890354118371297,1.886804373686168,5.231336439827346e-06,1.8867991423497281,1.8868096050226077,1.886794120266746,1.88681462710559,1.8867899875109584,1.8868187598613775,-0.524587736529289,-0.27890354118371297,-0.5155024771087718,3.762540049178487e-210
356,-4.206216359756846e-05,6.048319198263415e-06,-4.8110482795831876e-05,-3.6013844399305044e-05,-5.391686922616475e-05,-3.0207457968972167e-05,-5.869504139279285e-05,-2.5429285802344068e-05,-0.7380390942088565,0.24212505151355448,1.7500122750106524,6.048319198263415e-06,1.750006226691454,1.7500183233298507,1.7500004203050237,1.750024129716281,1.749995642132857,1.7500289078884477,-0.7380390942088565,0.24212505151355448,-0.12396054683504643,4.301861315444463e-12
357,5.8405745192158625e-05,5.750507296240818e-06,5.2655237895917805e-05,6.415625248839944e-05,4.7134750891526624e-05,6.967673949279063e-05,4.259185012749638e-05,7.421964025682087e-05,-2.536452849376776,-0.823016738934302,0.29193398221674194,5.750507296240818e-06,0.2919282317094457,0.29193973272403817,0.2919227112224413,0.2919452532110426,0.2919181683216773,0.2919497961118066,-2.536452849376776,-0.823016738934302,0.1794849746494859,7.28854531418337e-24
358,-0.0001111682814778901,7.473924519814113e-06,-0.00011864220599770421,-0.00010369435695807599,-0.00012581717353672575,-9.651938941905443e-05,-0.0001317215739073789,-9.06149890484013e-05,-2.8068779057516813,-1.7614098958551228,15.395780431679142,7.473924519814113e-06,15.395772957754623,15.395787905603662,15.395765782787084,15.395795080571201,15.395759878386713,15.395800984971572,-2.8068779057516813,-1.7614098958551228,-0.25813531397867484,2.178510747992321e-48
359,0.00015521486585161134,7.971554402498548e-06,0.00014724331144911278,0.0001631864202541099,0.00013959061922271418,0.0001708391124805085,0.00013329309124474032,0.00017713664045848236,3.3977673564199335,0.9769639729686376,-16.501524822707495,7.971554402498548e-06,-16.501532794261898,-16.50151685115309,-16.501540446954124,-16.501509198460866,-16.501546744482102,-16.501502900932888,3.3977673564199335,0.9769639729686376,0.3301549446460763,9.337139531999306e-80
360,2.369454023885079e-05,6.8173352277066965e-06,1.6877205011144093e-05,3.0511875466557487e-05,1.0332563192545665e-05,3.705651728515592e-05,4.946868362657374e-06,4.244221211504421e-05,-0.4367760213123872,1.096204391915581,0.14646964425710118,6.8173352277066965e-06,0.14646282692187348,0.14647646159232888,0.1464562822800549,0.14648300623414748,0.14645089658522498,0.1464883919289774,-0.4367760213123872,1.096204391915581,0.062312911847769534,0.0005166523675114646
361,-8.306577559560908e-05,4.996710187468339e-06,-8.806248578307742e-05,-7.806906540814074e-05,-9.285932756304703e-05,-7.327222362817113e-05,-9.680672861114701e-05,-6.932482258007114e-05,0.4949126473570518,-0.153965465760342,0.7413240870297049,4.996710187468339e-06,0.7413190903195174,0.7413290837398924,0.7413142934777375,0.7413338805816723,0.7413103460766893,0.7413378279827204,0.4949126473570518,-0.153965465760342,-0.28613954585697193,1.6364540731896264e-59
362,-0.00018507292514005624,5.475382244283645e-06,-0.0001905483073843399,-0.0001795975428957726,-0.0001958046743388522,-0.0001743411759412603,-0.00020013022631183627,-0.00017001562396827622,0.30399926624764134,0.04332873476894482,6.158682120481258,5.475382244283645e-06,6.158676645099013,6.158687595863502,6.158671388732059,6.158692852230456,6.1586670631800855,6.15869717778243,0.30399926624764134,0.04332873476894482,-0.5190015062160738,1.7655215375711823e-213
363,-8.998865761588656e-05,5.31139421465761e-06,-9.530005183054417e-05,-8.467726340122894e-05,-0.00010039899027661548,-7.957832495515763e-05,-0.00010459499170619498,-7.538232352557813e-05,1.0387775738260754,0.2734187040549206,-1.526634556472386,5.31139421465761e-06,-1.5266398678666007,-1.5266292450781713,-1.5266449668050468,-1.5266241461397252,-1.5266491628064762,-1.5266199501382958,1.0387775738260754,0.2734187040549206,-0.2911605389778796,1.1981243941866963e-61
364,-4.3182874509833154e-05,5.0616800005755035e-06,-4.824455451040866e-05,-3.812119450925765e-05,-5.3103767310961144e-05,-3.3261981708705165e-05,-5.710249451141579e-05,-2.926325450825052e-05,0.7356828173778874,-0.8086681699828145,8.465275670395979,5.0616800005755035e-06,8.465270608715977,8.46528073207598,8.465265749503178,8.46528559128878,8.465261750775976,8.465289590015981,0.7356828173778874,-0.8086681699828145,-0.15148341451468317,2.2291228275722462e-17
365,-4.432709222088517e-05,7.735234756448291e-06,-5.206232697733346e-05,-3.659185746443688e-05,-5.948815234352382e-05,-2.9166032098246517e-05,-6.559898780111797e-05,-2.3055196640652368e-05,-0.4194013095026395,-0.3047611430651372,18.173340574972237,7.735234756448291e-06,18.17333283973748,18.173348310206993,18.173325413912114,18.17335573603236,18.173319303076656,18.173361846867817,-0.4194013095026395,-0.3047611430651372,-0.10239907238500907,1.0971223120020791e-08
366,9.841838910696168e-05,6.900467837628263e-06,9.151792126933342e-05,0.00010531885694458994,8.489347214521029e-05,0.00011194330606871307,7.944210255348395e-05,0.0001173946756604394,5.3597429234439815,2.772579758190462,-11.777527813454423,6.900467837628263e-06,-11.777534713922261,-11.777520912986585,-11.777541338371385,-11.77751428853746,-11.777546789740976,-11.77750883716787,5.3597429234439815,2.772579758190462,0.24818841669849084,9.471290572818311e-45
367,3.634859071317439e-05,4.177397338142554e-06,3.2171193375031836e-05,4.052598805131695e-05,2.8160891930414984e-05,4.45362894959338e-05,2.4860748033282366e-05,4.783643339306642e-05,3.372410013825395,1.3661748922565498,-3.508770199438677,4.177397338142554e-06,-3.508774376836015,-3.5087660220413386,-3.50877838713746,-3.508762011739894,-3.5087816872813566,-3.508758711595997,3.372410013825395,1.3661748922565498,0.15442927707026696,5.236238002689701e-18
368,5.186555570305772e-06,4.4710472788154715e-06,7.155082914903007e-07,9.657602849121244e-06,-3.5766970961725512e-06,1.3949808236784095e-05,-7.108824446436774e-06,1.748193558704832e-05,2.6640609660806644,1.5150127513581544,-4.969353190979673,4.4710472788154715e-06,-4.969357662026952,-4.969348719932394,-4.9693619542323395,-4.969344427727006,-4.969365486359689,-4.9693408955996565,2.6640609660806644,1.5150127513581544,0.020833618826236917,0.24612535265443608
369,-0.00010932691170012005,4.837079422393433e-06,-0.00011416399112251349,-0.00010448983227772662,-0.00011880758736801118,-9.984623603222892e-05,-0.000122628880111702,-9.602494328853811e-05,0.8093884141705097,0.9876160156146276,-0.4063491603734253,4.837079422393433e-06,-0.40635399745284767,-0.4063443232940029,-0.4063586410490932,-0.40633967969775736,-0.40636246234183687,-0.4063358584050137,0.8093884141705097,0.9876160156146276,-0.37618345020361027,7.937400979742962e-105
370,-0.00010563915040119787,4.3842980176930496e-06,-0.00011002344841889091,-0.00010125485238350482,-0.00011423237451587624,-9.70459262865195e-05,-0.00011769596994985376,-9.358233085254198e-05,0.9961026468536694,0.8217420590466221,6.9543577517916315,4.3842980176930496e-06,6.9543533674936135,6.9543621360896495,6.954349158567517,6.954366345015746,6.9543456949720825,6.9543698086111805,0.9961026468536694,0.8217420590466221,-0.397215956816961,1.0069334790023272e-117
371,3.076336823854565e-05,5.747112116551821e-06,2.501625612199383e-05,3.651048035509747e-05,1.9499028490104082e-05,4.2027707986987215e-05,1.4958809918028143e-05,4.656792655906316e-05,0.7442829937529449,1.3342361951677673,4.414858166099362,5.747112116551821e-06,4.414852418987246,4.414863913211479,4.414846901759614,4.4148694304391105,4.414842361541042,4.414873970657683,0.7442829937529449,1.3342361951677673,0.09571388404750479,9.289654196361467e-08
372,1.1760879777417746e-05,5.208681368052702e-06,6.5521984093650434e-06,1.696956114547045e-05,1.55186429603445e-06,2.196989525880104e-05,-2.5629939847271855e-06,2.6084753539562677e-05,-1.548797407725867,0.48954986704624576,1.4230302661609786,5.208681368052702e-06,1.4230250574796106,1.4230354748423466,1.4230200571454972,1.42304047517646,1.4230159422872164,1.4230445900347408,-1.548797407725867,0.48954986704624576,0.04052698424946634,0.02401881417001711
373,2.6946388165398606e-05,4.41284524121014e-06,2.2533542924188465e-05,3.135923340660875e-05,1.8297211492626734e-05,3.559556483817048e-05,1.4811063752070721e-05,3.9081712578726494e-05,0.6512956055433662,1.8683617969592052,-0.7967988497288863,4.41284524121014e-06,-0.7968032625741275,-0.796794436883645,-0.796807498905559,-0.7967902005522135,-0.7968109850532996,-0.7967867144044729,0.6512956055433662,1.8683617969592052,0.10903700860294896,1.1460688348621272e-09
374,-8.922766682209317e-07,2.7426711063321284e-06,-3.63494777455306e-06,1.8503944381111968e-06,-6.267912036631903e-06,4.483358700190039e-06,-8.434622210634284e-06,6.650068874192421e-06,1.103290830494998,1.795802682037206,-1.1839975443952186,2.7426711063321284e-06,-1.1840002870663249,-1.1839948017241124,-1.184002920030587,-1.1839921687598502,-1.184005086740761,-1.1839900020496763,1.103290830494998,1.795802682037206,-0.005843964934683086,0.744952330718316
375,5.03484858160497e-06,3.3985151877065202e-06,1.6363333938984498e-06,8.43336376931149e-06,-1.6262411862998097e-06,1.169593834950975e-05,-4.311068184587961e-06,1.4380765347797902e-05,1.734183438259074,1.6477010180814429,-5.914677753381057,3.3985151877065202e-06,-5.914681151896245,-5.91467435486587,-5.914684414470825,-5.9146710922912895,-5.914687099297823,-5.9146684074642915,1.734183438259074,1.6477010180814429,0.026603126260166973,0.1385790992731656
376,-8.692209538222732e-05,3.977635557637734e-06,-9.089973093986506e-05,-8.294445982458959e-05,-9.471826107519728e-05,-7.912592968925737e-05,-9.78605931657311e-05,-7.598359759872355e-05,0.8161286727578015,0.7189810277843416,1.5321980668090012,3.977635557637734e-06,1.5321940891734436,1.5322020444445588,1.5321902706433081,1.5322058629746942,1.5321871283112176,1.5322090053067847,0.8161286727578015,0.7189810277843416,-0.36540426465978854,1.4101449082410733e-98
377,-6.97967036277839e-05,6.138237990260266e-06,-7.593494161804417e-05,-6.365846563752362e-05,-8.182765008869402e-05,-5.776575716687377e-05,-8.667685810099962e-05,-5.2916549154568166e-05,-0.08756460807263666,0.9542758449598332,8.537915848198981,6.138237990260266e-06,8.53790970996099,8.537921986436972,8.53790381725252,8.537927879145442,8.537898968044509,8.537932728353454,-0.08756460807263666,0.9542758449598332,-0.20012648597848565,2.2156095960090648e-29
378,-2.6434056272183966e-05,5.774637158535544e-06,-3.220869343071951e-05,-2.0659419113648422e-05,-3.775234510291363e-05,-1.5115767441454299e-05,-4.231430845815671e-05,-1.0553804086211218e-05,0.5996116722772998,0.9598635509446793,0.6680239148665423,5.774637158535544e-06,0.6680181402293838,0.6680296895037009,0.6680125965777116,0.668035233155373,0.6680080346143563,0.6680397951187284,0.5996116722772998,0.9598635509446793,-0.08195302256850678,4.8880748233485546e-06
379,1.305227810635397e-06,4.523320360902989e-06,-3.218092550267592e-06,5.8285481715383865e-06,-7.560480096734461e-06,1.0170935718005255e-05,-1.1133903181847823e-05,1.3744358803118617e-05,0.4737772803948938,-0.3866992690634508,3.5603688293358777,4.523320360902989e-06,3.560364306015517,3.5603733526562387,3.5603599636279704,3.560377695043785,3.5603563902048854,3.56038126846687,0.4737772803948938,-0.3866992690634508,0.005183371649054629,0.7729410476587566
380,4.317407818352607e-05,4.245303611661239e-06,3.892877457186483e-05,4.741938179518731e-05,3.4853283104670044e-05,5.1494873262382096e-05,3.149949325145766e-05,5.484866311559448e-05,1.1999718935723545,0.7931389342281105,-6.142840023874289,4.245303611661239e-06,-6.142844269177901,-6.142835778570677,-6.142848344669368,-6.14283170307921,-6.1428516984592205,-6.142828349289357,1.1999718935723545,0.7931389342281105,0.17971105121114092,6.3919980326285844e-24
381,-9.974221723890375e-06,3.013186394851233e-06,-1.2987408118741607e-05,-6.961035329039142e-06,-1.588006705779879e-05,-4.068376389981958e-06,-1.8260484309731267e-05,-1.6879591380494832e-06,0.3734981469925094,0.5905181785022944,2.3994351822287054,3.013186394851233e-06,2.3994321690423104,2.3994381954151005,2.3994292763833713,2.3994410880740396,2.3994268959661196,2.3994434684912913,0.3734981469925094,0.5905181785022944,-0.059357527572705446,0.0009429967866654976
382,-4.255696785727355e-06,3.11787791148586e-06,-7.373574697213215e-06,-1.137818874241495e-06,-1.0366737492239641e-05,1.855343920784931e-06,-1.282986104231347e-05,4.31846747085876e-06,1.7591836362608033,1.157348053364477,-3.153195920871673,3.11787791148586e-06,-3.1531990387495843,-3.1531928029937615,-3.1532020319123792,-3.1531898098309665,-3.1532044950359293,-3.1531873467074165,1.7591836362608033,1.157348053364477,-0.024511522035477493,0.17237295885944207
383,-0.00011079741008077866,2.453208475141654e-06,-0.00011325061855592031,-0.00010834420160563702,-0.00011560569869205631,-0.00010598912146950102,-0.00011754373338741821,-0.00010405108677413911,0.9782846383140242,0.946052148710766,2.872359240118387,2.453208475141654e-06,2.872356786909912,2.872361693326862,2.8723544318297756,2.872364048406998,2.87235249379508,2.8723659864416935,0.9782846383140242,0.946052148710766,-0.630033664031958,0.0
384,-1.5794422386644192e-06,3.4302618025451205e-06,-5.00970404120954e-06,1.8508195638807013e-06,-8.302755371652854e-06,5.143870894324017e-06,-1.10126621956635e-05,7.853777718334663e-06,0.034025203633925104,0.6320522631974393,-2.140323588119048,3.4302618025451205e-06,-2.1403270183808507,-2.1403201578572455,-2.140330311432181,-2.140316864805915,-2.1403330213390053,-2.140314154899091,0.034025203633925104,0.6320522631974393,-0.0082708632012165,0.6452301210764888
385,9.542510697029488e-06,3.6389617722940687e-06,5.90354892473542e-06,1.3181472469323557e-05,2.4101456233331135e-06,1.6674875770725863e-05,-4.6463417677920007e-07,1.9549655570838177e-05,-0.43403271353033995,0.1278075128729463,3.265511528820568,3.6389617722940687e-06,3.2655078898587955,3.26551516778234,3.265504396455494,3.2655186611856415,3.265501521675694,3.2655215359654415,-0.43403271353033995,0.1278075128729463,0.04705362289946379,0.008776167024860611
386,-1.4553907274611607e-05,3.3157748045510277e-06,-1.7869682079162635e-05,-1.123813247006058e-05,-2.105282589153162e-05,-8.054988657691594e-06,-2.3672287987126933e-05,-5.435526562096282e-06,-0.4831755969495582,0.2695368407698377,2.478040915415323,3.3157748045510277e-06,2.4780375996405186,2.4780442311901276,2.478034416496706,2.47804741433394,2.4780317970346104,2.478050033796036,-0.4831755969495582,0.2695368407698377,-0.07860279771369404,1.175188593487859e-05
387,3.333289711723123e-05,2.853665625286118e-06,3.047923149194511e-05,3.618656274251735e-05,2.773971249167044e-05,3.892608174279202e-05,2.5485316647694404e-05,4.1180477586768054e-05,0.9536378929320438,0.5214475919347771,-1.2488714593768324,2.853665625286118e-06,-1.2488743130424578,-1.248868605711207,-1.2488770525614579,-1.248865866192207,-1.2488793069573019,-1.248863611796363,0.9536378929320438,0.5214475919347771,0.2053540818508071,7.028889011253907e-31
