Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
11,1.658130595810321e-07,2.76214193540896e-07,-1.1040113395986389e-07,4.420272531219281e-07,-3.75566759759124e-07,7.071928789211882e-07,-5.937759726564319e-07,9.254020918184961e-07,18.589373899730795,12.307220246870244,38.34052839587754,2.76214193540896e-07,38.34052811966335,38.340528672091736,38.34052785449772,38.34052893725736,38.340527636288506,38.34052915546658,18.589373899730795,12.307220246870244,0.03598065300477802,0.5487913076781296
12,2.27705181337029e-07,4.2930309090908764e-07,-2.0159790957205865e-07,6.570082722461166e-07,-6.137288768447828e-07,1.0691392395188407e-06,-9.528783186629619e-07,1.4082886813370199e-06,23.850382907926683,14.673884624052727,53.564693715035496,4.2930309090908764e-07,53.5646932857324,53.56469414433859,53.56469287360144,53.564694556469554,53.56469253445199,53.564694895619,23.850382907926683,14.673884624052727,0.03179558804931463,0.5962534841860774
13,2.6951890725056886e-07,5.1897749872384e-07,-2.494585914732711e-07,7.884964059744088e-07,-7.476769902481574e-07,1.2867148047492951e-06,-1.1576692142399912e-06,1.696707028741129e-06,31.21727389120831,17.914785381634626,63.46292640203001,5.1897749872384e-07,63.462925883052506,63.46292692100751,63.46292538483411,63.462927419225906,63.46292497484188,63.46292782921813,31.21727389120831,17.914785381634626,0.03113205209044294,0.6039460947607738
14,3.220602383628813e-07,6.396313358042527e-07,-3.1757109744137146e-07,9.61691574167134e-07,-9.316171798134541e-07,1.5757376565392165e-06,-1.4369259350988137e-06,2.0810464118245764e-06,38.81647302776641,21.418488537049654,76.31731029823202,6.396313358042527e-07,76.31730965860068,76.31731093786335,76.31730904455459,76.31731155190944,76.31730853924584,76.31731205721819,38.81647302776641,21.418488537049654,0.030184712487117734,0.6150050706461052
15,3.705787892071249e-07,7.537710955082964e-07,-3.831923063011715e-07,1.1243498847154213e-06,-1.106812557989136e-06,1.8479701364033857e-06,-1.70229172344069e-06,2.4434493018549398e-06,48.255365464664216,27.15190912696709,88.33099262262303,7.537710955082964e-07,88.33099186885194,88.33099337639412,88.33099114523168,88.33099410001438,88.33099054975251,88.33099469549354,48.255365464664216,27.15190912696709,0.02947338158226788,0.6233667122426865
16,4.124154194227398e-07,8.473447983112254e-07,-4.3492937888848564e-07,1.2597602177339653e-06,-1.248380385267262e-06,2.0732112241127417e-06,-1.91778277593313e-06,2.74261361477861e-06,58.603347307334616,33.78428344195946,98.45001123960856,8.473447983112254e-07,98.45001039226376,98.45001208695335,98.45000957881275,98.45001290040436,98.45000890941036,98.45001356980676,58.603347307334616,33.78428344195946,0.029178796172516553,0.6268438139604031
17,4.580298389509721e-07,9.558998200118763e-07,-4.978699810609042e-07,1.4139296589628483e-06,-1.4155338082723053e-06,2.3315934861742496e-06,-2.1706946660816876e-06,3.0867543439836317e-06,69.74441044556778,41.124297917040266,109.78803387615967,9.558998200118763e-07,109.78803292025985,109.7880348320595,109.78803200259603,109.78803574972332,109.78803124743517,109.78803650488418,69.74441044556778,41.124297917040266,0.0287263025245271,0.632200842961516
18,4.942637532695513e-07,1.037969925520916e-06,-5.437061722513648e-07,1.5322336787904674e-06,-1.540157300751444e-06,2.5286848072905464e-06,-2.3601535419129683e-06,3.3486810484520705e-06,81.6523280256148,49.214672303688545,118.52496595421275,1.037969925520916e-06,118.52496491624282,118.52496699218267,118.52496391979169,118.5249679886338,118.52496309979546,118.52496880863004,81.6523280256148,49.214672303688545,0.02854792524026995,0.6343179428639623
19,5.328203090262661e-07,1.1346034878582902e-06,-6.017831788320241e-07,1.6674237968845563e-06,-1.6910025271759825e-06,2.756643145228515e-06,-2.587339282584032e-06,3.6529799006365643e-06,92.47904006547766,57.810863965804735,128.2574444020218,1.1346034878582902e-06,128.25744326741832,128.25744553662528,128.25744217819897,128.25744662584464,128.2574412818622,128.2574475221814,92.47904006547766,57.810863965804735,0.02815412709318236,0.6390023313412505
20,5.649227913413156e-07,1.2146808621667963e-06,-6.497580708254807e-07,1.7796036535081119e-06,-1.815851698505605e-06,2.9456972811882363e-06,-2.7754495796173745e-06,3.905295162300005e-06,103.27812639880965,66.95656370324136,136.42100913750718,1.2146808621667963e-06,136.42100792282633,136.42101035218803,136.42100675673268,136.4210115182817,136.42100579713482,136.42101247787954,103.27812639880965,66.95656370324136,0.027882751169082096,0.6422388294835428
21,5.904804635266458e-07,1.2772485266740638e-06,-6.867680631474181e-07,1.8677289902007096e-06,-1.912926648754519e-06,3.0938875758078107e-06,-2.9219529848270297e-06,4.102913911880321e-06,113.29540953868883,76.0760465920741,143.00034887821198,1.2772485266740638e-06,143.00034760096347,143.0003501554605,143.00034637480488,143.00035138161908,143.00034536577854,143.00035239064542,113.29540953868883,76.0760465920741,0.02771665687668369,0.6442230559901643
22,5.960789400839338e-07,1.2774556590633363e-06,-6.813767189794025e-07,1.87353459914727e-06,-1.9077341516802054e-06,3.099892031848073e-06,-2.9169241223402413e-06,4.109082002508109e-06,122.40696891462032,85.56192299217925,144.19326864887074,1.2774556590633363e-06,144.1932673714151,144.1932699263264,144.19326614505766,144.19327115268382,144.19326513586768,144.1932721618738,122.40696891462032,85.56192299217925,0.027974706779117873,0.6411413824435771
23,7.842918943654476e-07,1.843234966011434e-06,-1.0589430716459865e-06,2.6275268603768817e-06,-2.8284486390169634e-06,4.3970324277478585e-06,-4.2846042621659965e-06,5.853188050896891e-06,130.03084514949737,94.63501276773849,193.02673667623637,1.843234966011434e-06,193.0267348330014,193.02673851947134,193.02673306349584,193.0267402889769,193.02673160734022,193.0267417451325,130.03084514949737,94.63501276773849,0.025511339170684585,0.6708032327070664
24,8.651687767171302e-07,2.0798394178472355e-06,-1.2146706411301052e-06,2.945008194564366e-06,-3.2113164822634513e-06,4.941654035697712e-06,-4.854389622362768e-06,6.584727175797028e-06,143.90396228284348,107.05217463435594,213.91823377434466,2.0798394178472355e-06,213.91823169450524,213.91823585418408,213.9182296978594,213.9182378508299,213.91822805478625,213.91823949390306,143.90396228284348,107.05217463435594,0.024940980101332694,0.6777465673238611
25,8.920683023756866e-07,2.1502259741191417e-06,-1.2581576717434552e-06,3.0422942764948282e-06,-3.322374606897831e-06,5.1065112116492044e-06,-5.021053126451953e-06,6.805189731203327e-06,159.80284025286545,120.5581519711611,220.57778137079075,2.1502259741191417e-06,220.57777922056476,220.57778352101673,220.57777715634785,220.57778558523364,220.5777754576693,220.5777872839122,159.80284025286545,120.5581519711611,0.02487466296816434,0.6785556705096512
26,9.189280469900764e-07,2.2240324326603953e-06,-1.305104385670319e-06,3.142960479650472e-06,-3.440175521024298e-06,5.278031615004451e-06,-5.19716114282601e-06,7.0350172368061634e-06,175.18956308099362,133.40531256006534,227.37058798794263,2.2240324326603953e-06,227.37058576391019,227.37059021197507,227.37058362883906,227.3705923470462,227.37058187185343,227.37059410403182,175.18956308099362,133.40531256006534,0.02477334692988685,0.6797924899910839
27,9.431891344937733e-07,2.2930133085452295e-06,-1.3498241740514562e-06,3.2362024430390026e-06,-3.551116950254877e-06,5.437495219242423e-06,-5.362597464005608e-06,7.248975732993154e-06,190.34782622273283,146.01359422052016,233.60416402162997,2.2930133085452295e-06,233.60416172861667,233.60416631464327,233.60415952732387,233.60416851593607,233.60415771584337,233.60417032741657,190.34782622273283,146.01359422052016,0.024662534045700353,0.6811462244561628
28,9.658343096773523e-07,2.357639028763829e-06,-1.3918047190864768e-06,3.3234733384411814e-06,-3.6551381866997523e-06,5.586806806054457e-06,-5.517673019423178e-06,7.449341638777882e-06,205.44846207996918,158.11258296847384,239.37593593903415,2.357639028763829e-06,239.37593358139512,239.37593829667318,239.37593131806165,239.37594056000665,239.37592945552683,239.37594242254147,205.44846207996918,158.11258296847384,0.02456246060013037,0.6823696400799164
29,9.709695733944996e-07,2.370966589479977e-06,-1.3999970160854772e-06,3.3419361628744766e-06,-3.6761249419862547e-06,5.618064088775254e-06,-5.549188547675436e-06,7.491127694464436e-06,221.3122399616631,169.7314247620439,240.73542381305944,2.370966589479977e-06,240.73542144209284,240.73542618402604,240.7354191659649,240.73542846015397,240.73541729290133,240.73543033321755,221.3122399616631,169.7314247620439,0.02455425878770681,0.6824699455644984
30,9.776509057982698e-07,2.3866451598864905e-06,-1.4089942540882207e-06,3.3642960656847602e-06,-3.7001736075792518e-06,5.655475419175791e-06,-5.58562328388958e-06,7.540925095486118e-06,229.26368781780027,180.6764564984632,242.50510402468615,2.3866451598864905e-06,242.505101638041,242.5051064113313,242.50509934686164,242.50510870251065,242.50509746141196,242.50511058796033,229.26368781780027,180.6764564984632,0.024560800930129807,0.6823899368511321
31,9.89543502479379e-07,2.3950797416319406e-06,-1.4055362391525616e-06,3.3846232441113194e-06,-3.704812791119224e-06,5.6838997960779825e-06,-5.596925787008458e-06,7.576012791967216e-06,234.02816619285719,190.88546189450375,244.42142542569306,2.3950797416319406e-06,244.4214230306133,244.4214278207728,244.42142073133675,244.42143012004937,244.42141883922378,244.42143201216234,234.02816619285719,190.88546189450375,0.024771894603886676,0.6798102255591804
32,1.0115184825787722e-06,2.4493455832836136e-06,-1.4378271007048414e-06,3.460864065862386e-06,-3.789198860657111e-06,5.812235825814655e-06,-5.7241818714511655e-06,7.74721883660871e-06,238.00210686867422,200.56980493077145,250.09771574390422,2.4493455832836136e-06,250.09771329455864,250.0977181932498,250.09771094318688,250.09772054462155,250.09770900820385,250.09772247960458,238.00210686867422,200.56980493077145,0.024761000240809773,0.6799432713612947
33,1.0154865478335137e-06,2.4493537957651198e-06,-1.433867247931606e-06,3.4648403435986335e-06,-3.7852468918661206e-06,5.816219987533148e-06,-5.720236390520565e-06,7.751209486187594e-06,241.78996149466784,209.94213349553166,251.1470953488571,2.4493537957651198e-06,251.14709289950332,251.1470977982109,251.14709054812366,251.14710014959056,251.14708861313417,251.14710208458004,241.78996149466784,209.94213349553166,0.024857991464314066,0.6787591294694502
34,1.0221892058804247e-06,2.4571467285558817e-06,-1.434957522675457e-06,3.4793359344363067e-06,-3.7938183820891036e-06,5.838196793849953e-06,-5.73496429764825e-06,7.779342709409099e-06,244.71378338253905,218.76721705025085,252.98760578397233,2.4571467285558817e-06,252.9876033268256,252.98760824111906,252.98760096796474,252.98761059997992,252.98759902681883,252.98761254112583,244.71378338253905,218.76721705025085,0.024942654115062864,0.6777261482719913
35,1.0323143995380536e-06,2.476223372290332e-06,-1.4439089727522785e-06,3.508537771828386e-06,-3.8210834101509975e-06,5.885712209227105e-06,-5.77729987426036e-06,7.841928673336468e-06,246.98239502336207,227.2277752737709,255.75351640258617,2.476223372290332e-06,255.75351392636279,255.75351887880956,255.75351154918837,255.75352125598397,255.7535095929719,255.75352321220043,246.98239502336207,227.2277752737709,0.024995628246515206,0.6770801094678032
36,1.043539115441068e-06,2.491646649525928e-06,-1.44810753408486e-06,3.5351857649669958e-06,-3.840088317629751e-06,5.9271665485118865e-06,-5.808489170755234e-06,7.89556740163737e-06,249.48541045494986,235.80933279328747,258.86000555606887,2.491646649525928e-06,258.86000306442224,258.8600080477155,258.86000067244146,258.8600104396963,258.8599987040406,258.86001240809713,249.48541045494986,235.80933279328747,0.025110936738332302,0.6756746976645696
37,1.0602145350866313e-06,2.507611214054768e-06,-1.4473966789681368e-06,3.5678257491413995e-06,-3.854703444460714e-06,5.975132514633977e-06,-5.835716303563981e-06,7.956145373737243e-06,252.21122737684698,240.8734303994284,263.19213207022267,2.507611214054768e-06,263.19212956261146,263.1921345778339,263.1921271553047,263.1921369851406,263.19212517429185,263.1921389661535,252.21122737684698,240.8734303994284,0.02534962669448789,0.6727690528676167
38,1.0781524250455793e-06,2.520351836851452e-06,-1.4421994118058729e-06,3.5985042618970312e-06,-3.861737175183266e-06,6.018042025274425e-06,-5.852815126295914e-06,8.009119976387072e-06,255.33967848426857,244.6637302683421,267.7745508897834,2.520351836851452e-06,267.7745483694316,267.77455341013524,267.7745459498938,267.77455582967303,267.77454395881585,267.774557820751,255.33967848426857,244.6637302683421,0.025648011717273437,0.669143549611052
39,1.1014408252733997e-06,2.537698275562007e-06,-1.4362574502886071e-06,3.6391391008354066e-06,-3.872447794828134e-06,6.075329445374933e-06,-5.877229432522119e-06,8.080111083068918e-06,258.28581767524844,248.2942510005723,273.80327540867955,2.537698275562007e-06,273.8032728709813,273.8032779463778,273.80327043479093,273.8032803825682,273.80326843000927,273.80328238734984,258.28581767524844,248.2942510005723,0.026022660143344978,0.6646022623184934
40,1.1341750705071784e-06,2.560863041978134e-06,-1.4266879714709557e-06,3.6950381124853126e-06,-3.885116491769964e-06,6.153466632784321e-06,-5.90819829493269e-06,8.176548435947048e-06,262.0618476852188,251.8659961867828,281.381257203379,2.560863041978134e-06,281.38125464251596,281.38125976424203,281.38125218408743,281.38126222267056,281.38125016100565,281.38126424575233,262.0618476852188,251.8659961867828,0.02655328074327447,0.6581912935176532
41,1.1667225943985101e-06,2.5700909034641053e-06,-1.4033683090655952e-06,3.7368134978626155e-06,-3.870655576391136e-06,6.204100765188156e-06,-5.9010273901277795e-06,8.2344725789248e-06,266.7941229217866,255.5411572007635,287.539477964607,2.5700909034641053e-06,287.5394753945161,287.5394805346979,287.5394729272288,287.53948300198516,287.539470896857,287.539485032357,266.7941229217866,255.5411572007635,0.02721672182468462,0.6502106606535873
42,1.2076027843141847e-06,2.5777468666197006e-06,-1.370144082305516e-06,3.7853496509338855e-06,-3.8447810742604285e-06,6.259986642888798e-06,-5.881201098889992e-06,8.296406667518362e-06,272.0917831821234,259.2460450488845,295.717474928735,2.5777468666197006e-06,295.71747235098815,295.7174775064818,295.7174698763511,295.71747998111886,295.7174678399311,295.7174820175389,272.0917831821234,259.2460450488845,0.02808601228890704,0.6398140464353417
43,1.256179079506931e-06,2.584801437831214e-06,-1.328622358324283e-06,3.840980517338145e-06,-3.8100317386422484e-06,6.322389897656111e-06,-5.852024874528907e-06,8.36438303354277e-06,278.23469474423445,263.4754335962442,302.7259656524572,2.584801437831214e-06,302.72596306765575,302.72596823725866,302.7259605862464,302.725970718668,302.7259585442533,302.72597276066114,278.23469474423445,263.4754335962442,0.029135170659661248,0.6273594464349711
44,1.3033654400637425e-06,2.5935260042930367e-06,-1.2901605642292942e-06,3.896891444356779e-06,-3.779945528350609e-06,6.386676408478094e-06,-5.828831071742108e-06,8.435561951869593e-06,284.8236670079402,268.1078075676112,311.1877404231629,2.5935260042930367e-06,311.1877378296369,311.1877430166889,311.18773533985194,311.18774550647385,311.1877332909664,311.1877475553594,284.8236670079402,268.1078075676112,0.030127008916028784,0.615681540567725
45,1.3686493666772846e-06,2.6041657148550682e-06,-1.2355163481777836e-06,3.972815081532353e-06,-3.7355154344386487e-06,6.472814167793218e-06,-5.792806349174153e-06,8.530105082528723e-06,292.0591985968368,273.24367795203193,323.5845967306979,2.6041657148550682e-06,323.5845941265322,323.58459933486364,323.5845916265331,323.5846018348627,323.5845895692422,323.5846038921536,292.0591985968368,273.24367795203193,0.0315054393350778,0.599611821693156
46,1.4480514952875576e-06,2.614873943522226e-06,-1.1668224482346685e-06,4.062925438809784e-06,-3.6771014340160058e-06,6.5732044245911205e-06,-5.742851849398564e-06,8.638954839973679e-06,300.3560854838399,278.8965149510161,336.13175770258795,2.614873943522226e-06,336.131755087714,336.1317603174619,336.131752577435,336.1317628277409,336.13175051168463,336.13176489349127,300.3560854838399,278.8965149510161,0.03319490607405438,0.580178053755509
